word,freq,ig
extractee,2,-0.00012412812285622632
festschriftee,2,-0.00012412812285622632
firee,2,-0.00012412812285622632
fuckee,2,-0.00012412812285622632
duh,2,-0.00012412812285622632
laughee,2,-0.00012412812285622632
dekoven,2,-0.00012412812285622632
efford,2,-0.00012412812285622632
vivid,2,-0.00011760271901661845
emancipatory,2,-0.00011760271901661845
unethical,2,0.00032795465504531496
socialist,2,-0.00011760271901661845
diminish,2,-0.00011760271901661845
alastair,2,-0.00011760271901661845
dorian,2,-0.00012412812285622632
demer,2,-0.00011760271901661845
essays,2,-0.00011760271901661845
taichung,2,-0.00011760271901661845
maa,2,-0.00012412812285622632
lotuko,2,-0.00012412812285622632
lwo,2,-0.00012412812285622632
idem,2,-0.00012412812285622632
lwoo,2,-0.00012412812285622632
anwak,2,-0.00012412812285622632
bewilder,2,-0.00011760271901661845
jii,2,-0.00012412812285622632
retract,2,-0.00011760271901661845
apar,2,-0.00012412812285622632
iu,2,-0.00011760271901661845
pwahk,2,-0.00012412812285622632
toothbrush,2,-0.00011760271901661845
suggestiveness,2,-0.00012412812285622632
sahara,2,-0.00011760271901661845
grumbling,2,-0.00012412812285622632
begrudge,2,-0.00012412812285622632
distraction,2,-0.00011760271901661845
nutt,2,-0.00011760271901661845
maurizio,2,-0.00011760271901661845
lenzerinus,2,-0.00011760271901661845
sobu,2,-0.00012412812285622632
denk,2,-0.00012412812285622632
nederpelt,2,-0.00012412812285622632
santelmann,2,-0.00011760271901661845
mustajokus,2,-0.00012412812285622632
fagyal,2,-0.00011760271901661845
njstar,2,-0.00012412812285622632
adventurous,2,-0.00011760271901661845
oppotunity,2,0.0007713101675806966
penalty,2,0.00032795465504531496
options,2,0.0016743046767376812
diphthongize,2,-0.00011760271901661845
logograph,2,-0.00012412812285622632
frg,2,-0.00011760271901661845
oriya,2,-0.00011760271901661845
colloquialism,2,-0.00011760271901661845
regionally,2,-0.00011760271901661845
interchangeably,2,-0.00011760271901661845
immobilize,2,0.0007713101675806966
prisoner,2,0.00032795465504531496
exhaust,2,-0.00011760271901661845
compositionality,2,-0.00011760271901661845
iona,2,0.00032795465504531496
guildford,2,-0.00012412812285622632
fabb,2,-0.00012412812285622632
voeltz,2,-0.00012412812285622632
ikeda,2,-0.00011760271901661845
unparallele,2,0.00032795465504531496
outdate,2,0.00032795465504531496
shibatanus,2,-0.00011760271901661845
masayoshus,2,-0.00011760271901661845
gunther,2,-0.00011760271901661845
japanische,2,-0.00011760271901661845
iad,2,-0.00011760271901661845
tonguester,2,-0.00011760271901661845
regen,2,-0.00012412812285622632
neuschnee,2,-0.00012412812285622632
waechte,2,-0.00012412812285622632
flake,2,-0.00012412812285622632
hardpack,2,-0.00011760271901661845
igloo,2,-0.00011760271901661845
pingo,2,-0.00011760271901661845
frosty,2,-0.00011760271901661845
skus,2,0.00032795465504531496
ski,2,0.00032795465504531496
ideolect,2,-0.00011760271901661845
absorb,2,-0.00011760271901661845
besetzen,2,-0.00011760271901661845
sollte,2,-0.00012412812285622632
vertraut,2,-0.00011760271901661845
empirische,2,-0.00012412812285622632
untersuchungen,2,-0.00011760271901661845
erwartet,2,-0.00011760271901661845
studiengange,2,-0.00012412812285622632
lehre,2,-0.00011760271901661845
innerhalb,2,-0.00012412812285622632
habilitation,2,-0.00011760271901661845
gleichwertige,2,-0.00011760271901661845
qualifikation,2,-0.00011760271901661845
voraussetzung,2,-0.00011760271901661845
dekan,2,-0.00011760271901661845
neuphilologischen,2,-0.00011760271901661845
fakultaet,2,-0.00011760271901661845
hauptstrasse,2,-0.00011760271901661845
longish,2,-0.00011760271901661845
mcdavid,2,-0.00012412812285622632
caedmon,2,-0.00012412812285622632
oxley,2,-0.00011760271901661845
chave,2,-0.00011760271901661845
convincing,2,-0.00012412812285622632
kess,2,-0.00011760271901661845
miyamoto,2,-0.00011760271901661845
descriptor,2,-0.00012412812285622632
niederehe,2,-0.00011760271901661845
lexicografium,2,-0.00011760271901661845
wissenschaftler,2,-0.00012412812285622632
einem,2,-0.00011760271901661845
vorteil,2,-0.00012412812285622632
besteht,2,-0.00012412812285622632
insbesondere,2,-0.00011760271901661845
daten,2,-0.00012412812285622632
niederschriften,2,-0.00012412812285622632
buechern,2,-0.00012412812285622632
artikeln,2,-0.00011760271901661845
bereit,2,-0.00012412812285622632
heute,2,-0.00012412812285622632
neue,2,-0.00011760271901661845
niederschrift,2,-0.00012412812285622632
ausfuehrungen,2,-0.00012412812285622632
anderen,2,-0.00011760271901661845
wissenschaftlern,2,-0.00012412812285622632
untersuchung,2,-0.00011760271901661845
bild,2,-0.00012412812285622632
veroeffentlichungen,2,-0.00011760271901661845
moeglichkeit,2,-0.00012412812285622632
wissen,2,-0.00011760271901661845
diesem,2,-0.00011760271901661845
versehen,2,-0.00011760271901661845
umfrage,2,-0.00012412812285622632
steht,2,-0.00011760271901661845
medien,2,-0.00011760271901661845
tripod,2,0.00032795465504531496
opp,2,0.0016743046767376812
conceptually,2,-0.00011760271901661845
coexist,2,-0.00011760271901661845
fhg,2,-0.00012412812285622632
gouveium,2,-0.00012412812285622632
joana,2,-0.00011760271901661845
cunha,2,-0.00011760271901661845
contemporaneo,2,-0.00012412812285622632
mateus,2,-0.00012412812285622632
caminho,2,-0.00012412812285622632
teyssier,2,-0.00012412812285622632
cuesta,2,-0.00012412812285622632
albertina,2,-0.00012412812285622632
edico,2,-0.00012412812285622632
fonologium,2,-0.00011760271901661845
morfologium,2,-0.00011760271901661845
neto,2,-0.00012412812285622632
went,2,-0.00011760271901661845
varity,2,-0.00011760271901661845
disqualify,2,-0.00011760271901661845
charus,2,-0.00012412812285622632
chemise,2,-0.00012412812285622632
propre,2,-0.00012412812285622632
shades,2,-0.00011760271901661845
policies,2,-0.00012412812285622632
kriyol,2,-0.00012412812285622632
bissau,2,-0.00011760271901661845
renato,2,-0.00011760271901661845
merton,2,-0.00011760271901661845
bwlg,2,-0.00012412812285622632
recognizable,2,-0.00011760271901661845
rouveret,2,-0.00011760271901661845
fission,2,-0.00011760271901661845
rosamond,2,-0.00011760271901661845
kompetenzprofile,2,-0.00012412812285622632
lehrende,2,-0.00012412812285622632
lernende,2,-0.00012412812285622632
inhalt,2,-0.00011760271901661845
kompetenzen,2,-0.00012412812285622632
kompetenz,2,-0.00011760271901661845
muttersprache,2,-0.00011760271901661845
lehr,2,-0.00012412812285622632
xxxus,2,-0.00011760271901661845
legislator,2,-0.00011760271901661845
segond,2,-0.00011760271901661845
griot,2,-0.00011760271901661845
montemagnus,2,-0.00011760271901661845
pirrellus,2,-0.00011760271901661845
celus,2,-0.00012412812285622632
intersegment,2,-0.00011760271901661845
linearize,2,-0.00011760271901661845
breitwiesenstr,2,-0.00011760271901661845
wannerlo,2,-0.00011760271901661845
vander,2,-0.00011760271901661845
neurophysiological,2,-0.00011760271901661845
bisca,2,-0.00012412812285622632
phenomenology,2,-0.00011760271901661845
albertazzus,2,-0.00012412812285622632
verdus,2,-0.00011760271901661845
parts,2,-0.00011760271901661845
wholes,2,-0.00011760271901661845
mereological,2,-0.00011760271901661845
horoscope,2,0.0007713101675806966
hughes,2,0.0007713101675806966
namibia,2,0.0007713101675806966
trekker,2,0.0007713101675806966
nominee,2,0.0007713101675806966
goodie,2,0.0016743046767376812
barley,2,0.0016743046767376812
macovskus,2,-0.00012412812285622632
intratextual,2,-0.00011760271901661845
communal,2,-0.00011760271901661845
ebonic,2,-0.00011760271901661845
softcopy,2,-0.00011760271901661845
usyd,2,-0.00012412812285622632
patrizium,2,-0.00011760271901661845
rens,2,-0.00011760271901661845
dorna,2,-0.00011760271901661845
kersti,2,-0.00011760271901661845
rjars,2,-0.00011760271901661845
rjar,2,-0.00011760271901661845
kumara,2,-0.00011760271901661845
henadeerage,2,-0.00011760271901661845
kroeger,2,-0.00012412812285622632
morimoto,2,-0.00011760271901661845
reexamination,2,-0.00011760271901661845
dipper,2,-0.00011760271901661845
ker,2,-0.00011760271901661845
tsai,2,-0.00011760271901661845
lili,2,-0.00011760271901661845
sudanese,2,-0.00012412812285622632
bantawa,2,-0.00012412812285622632
kitima,2,-0.00012412812285622632
indrambarya,2,-0.00012412812285622632
persop,2,-0.00011760271901661845
ghostview,2,-0.00011760271901661845
footer,2,-0.00011760271901661845
eisner,2,-0.00011760271901661845
tesar,2,-0.00011760271901661845
trivially,2,-0.00011760271901661845
uninflect,2,-0.00011760271901661845
voorhee,2,-0.00011760271901661845
waterman,2,-0.00011760271901661845
bretonnel,2,-0.00011760271901661845
tubitak,2,-0.00011760271901661845
leonardo,2,-0.00011760271901661845
lucchesus,2,-0.00011760271901661845
teragram,2,-0.00012412812285622632
cappadocium,2,-0.00011760271901661845
lunar,2,-0.00011760271901661845
okamoto,2,-0.00012412812285622632
csufresno,2,-0.00011760271901661845
ssrc,2,-0.00012412812285622632
sibayan,2,-0.00012412812285622632
misspell,2,-0.00011760271901661845
optimistic,2,-0.00011760271901661845
janua,2,-0.00011760271901661845
grady,2,-0.00011760271901661845
disappearing,2,0.00032795465504531496
unpaid,2,0.0016743046767376812
garnishment,2,0.0016743046767376812
destiny,2,0.0016743046767376812
junel,2,-0.00012412812285622632
jsiegel,2,-0.00011760271901661845
apauwel,2,-0.00012412812285622632
pauwel,2,-0.00011760271901661845
ethnosyntax,2,-0.00012412812285622632
itoh,2,-0.00011760271901661845
matsushita,2,-0.00011760271901661845
boutsis,2,-0.00011760271901661845
piperidi,2,-0.00011760271901661845
krishnamurthy,2,-0.00011760271901661845
wigger,2,-0.00011760271901661845
reuther,2,-0.00011760271901661845
lemmatiser,2,-0.00011760271901661845
afresh,2,-0.00011760271901661845
correspondingly,2,-0.00011760271901661845
piecemeal,2,-0.00011760271901661845
substantively,2,-0.00011760271901661845
subtlety,2,-0.00011760271901661845
strucure,2,-0.00011760271901661845
siglex,2,-0.00012412812285622632
desmet,2,-0.00011760271901661845
alfon,2,-0.00012412812285622632
boone,2,-0.00012412812285622632
beguinage,2,-0.00012412812285622632
lepinette,2,-0.00011760271901661845
espagne,2,-0.00011760271901661845
paderborn,2,-0.00012412812285622632
edeltraud,2,-0.00012412812285622632
mythe,2,-0.00011760271901661845
pedagogique,2,-0.00011760271901661845
elffer,2,-0.00011760271901661845
eleve,2,-0.00011760271901661845
nationale,2,-0.00011760271901661845
retour,2,-0.00011760271901661845
guided,2,-0.00012412812285622632
ansatze,2,-0.00012412812285622632
jorg,2,-0.00011760271901661845
swashbuckle,2,0.0007713101675806966
contenders,2,0.0007713101675806966
multiplex,2,0.0016743046767376812
katalin,2,-0.00012412812285622632
galina,2,-0.00011760271901661845
szabolcsus,2,-0.00011760271901661845
krapova,2,-0.00011760271901661845
ivanka,2,-0.00011760271901661845
schick,2,-0.00011760271901661845
witko,2,-0.00011760271901661845
junghann,2,-0.00011760271901661845
corey,2,-0.00012412812285622632
ugly,2,0.00032795465504531496
teller,2,-0.00011760271901661845
ntnu,2,-0.00012412812285622632
panacea,2,-0.00011760271901661845
mcmeniman,2,-0.00011760271901661845
robyn,2,-0.00011760271901661845
meena,2,-0.00011760271901661845
singhal,2,-0.00011760271901661845
uschus,2,-0.00011760271901661845
multifocal,2,-0.00011760271901661845
brazaitis,2,-0.00011760271901661845
oncall,2,-0.00011760271901661845
bijron,2,-0.00011760271901661845
hoogvlie,2,-0.00011760271901661845
mutuality,2,-0.00011760271901661845
akker,2,-0.00011760271901661845
dessalle,2,-0.00011760271901661845
lamarque,2,-0.00011760271901661845
sabbatical,2,-0.00011760271901661845
hagstrom,2,-0.00012412812285622632
overhear,2,-0.00012412812285622632
lexicalisation,2,-0.00011760271901661845
ungerer,2,-0.00011760271901661845
gute,2,-0.00011760271901661845
fallacious,2,-0.00011760271901661845
premiss,2,-0.00011760271901661845
powerfully,2,-0.00011760271901661845
popperian,2,-0.00011760271901661845
lonsdale,2,-0.00012412812285622632
selwyn,2,-0.00012412812285622632
nordlund,2,-0.00011760271901661845
haru,2,-0.00012412812285622632
posner,2,-0.00012412812285622632
richly,2,-0.00011760271901661845
mcconchie,2,-0.00012412812285622632
palsgrave,2,-0.00012412812285622632
gabriele,2,-0.00011760271901661845
inguistic,2,-0.00011760271901661845
kew,2,-0.00011760271901661845
akitoshus,2,-0.00011760271901661845
okumura,2,-0.00011760271901661845
schaueble,2,-0.00011760271901661845
reassuringly,2,-0.00012412812285622632
bruner,2,-0.00011760271901661845
linguapax,2,-0.00012412812285622632
esperantistaj,2,-0.00012412812285622632
subteno,2,-0.00012412812285622632
kunveno,2,-0.00012412812285622632
montpeliero,2,-0.00012412812285622632
francujo,2,-0.00012412812285622632
lingvoj,2,-0.00012412812285622632
projektoj,2,-0.00012412812285622632
roloj,2,-0.00012412812285622632
lernejoj,2,-0.00012412812285622632
eksperimentoj,2,-0.00012412812285622632
aliaj,2,-0.00012412812285622632
corsettus,2,-0.00012412812285622632
digitise,2,-0.00011760271901661845
lak,2,-0.00011760271901661845
principally,2,-0.00011760271901661845
relexification,2,-0.00011760271901661845
ndyuka,2,-0.00012412812285622632
maurer,2,-0.00011760271901661845
withhold,2,0.00032795465504531496
helma,2,-0.00011760271901661845
pasch,2,-0.00011760271901661845
papen,2,-0.00011760271901661845
processes,2,-0.00011760271901661845
belize,2,-0.00012412812285622632
deepest,2,-0.00011760271901661845
nobue,2,-0.00011760271901661845
greatful,2,0.00032795465504531496
marginally,2,-0.00012412812285622632
galileo,2,-0.00012412812285622632
kagoshima,2,-0.00012412812285622632
cald,2,-0.00012412812285622632
conald,2,-0.00012412812285622632
baluja,2,-0.00012412812285622632
barrena,2,-0.00011760271901661845
ezeizabarrena,2,-0.00011760271901661845
janig,2,-0.00011760271901661845
margareta,2,-0.00011760271901661845
libertad,2,-0.00011760271901661845
sociolect,2,-0.00011760271901661845
endemic,2,-0.00012412812285622632
misanchuk,2,-0.00011760271901661845
inadequately,2,-0.00011760271901661845
lachman,2,-0.00011760271901661845
josephhung,2,-0.00012412812285622632
etan,2,-0.00012412812285622632
aecma,2,-0.00012412812285622632
barthe,2,-0.00012412812285622632
uus,2,-0.00011760271901661845
hamlet,2,-0.00011760271901661845
puzio,2,-0.00012412812285622632
iname,2,0.00032795465504531496
fond,2,-0.00012412812285622632
prsident,2,-0.00011760271901661845
bourcier,2,-0.00012412812285622632
pattee,2,-0.00012412812285622632
hirtle,2,-0.00012412812285622632
fondement,2,-0.00011760271901661845
amien,2,-0.00012412812285622632
saisie,2,-0.00012412812285622632
guinette,2,-0.00012412812285622632
coloquium,2,-0.00011760271901661845
succesful,2,-0.00011760271901661845
daarc,2,-0.00011760271901661845
lettre,2,-0.00011760271901661845
askedal,2,-0.00011760271901661845
palacky,2,-0.00012412812285622632
bermel,2,-0.00011760271901661845
belgrade,2,-0.00012412812285622632
buniyatova,2,-0.00011760271901661845
skij,2,-0.00011760271901661845
dorodnych,2,-0.00011760271901661845
judit,2,-0.00011760271901661845
magdalena,2,-0.00011760271901661845
cult,2,-0.00011760271901661845
kiyko,2,-0.00012412812285622632
oguy,2,-0.00012412812285622632
salzburg,2,-0.00011760271901661845
hypocoristic,2,-0.00011760271901661845
maribor,2,-0.00012412812285622632
syntaktischen,2,-0.00011760271901661845
reiter,2,-0.00011760271901661845
wroclaw,2,-0.00012412812285622632
letizium,2,-0.00011760271901661845
zdzislaw,2,-0.00011760271901661845
mikael,2,-0.00012412812285622632
parkvall,2,-0.00012412812285622632
oc,2,-0.00011760271901661845
tomense,2,-0.00012412812285622632
cabo,2,-0.00011760271901661845
investigacy,2,-0.00012412812285622632
problema,2,-0.00011760271901661845
verde,2,-0.00012412812285622632
dialecto,2,-0.00011760271901661845
ilha,2,-0.00012412812285622632
schuchardt,2,-0.00011760271901661845
westafrika,2,-0.00012412812285622632
wissenschaften,2,-0.00011760271901661845
thiele,2,-0.00011760271901661845
witty,2,-0.00011760271901661845
myrna,2,-0.00011760271901661845
precursor,2,-0.00011760271901661845
rcf,2,-0.00011760271901661845
shraga,2,-0.00011760271901661845
assif,2,-0.00011760271901661845
syriac,2,-0.00011760271901661845
perelzvaig,2,-0.00011760271901661845
silonus,2,-0.00011760271901661845
elomarus,2,-0.00011760271901661845
hinterhoelzl,2,-0.00011760271901661845
passivisation,2,-0.00011760271901661845
iraqus,2,-0.00011760271901661845
ogorus,2,-0.00011760271901661845
palatalise,2,-0.00012412812285622632
klv,2,-0.00012412812285622632
vocalization,2,-0.00011760271901661845
caesar,2,-0.00011760271901661845
unfavourable,2,-0.00012412812285622632
turcological,2,-0.00012412812285622632
instigate,2,-0.00012412812285622632
sayan,2,-0.00012412812285622632
pra,2,-0.00011760271901661845
pritsak,2,-0.00012412812285622632
ugrian,2,-0.00011760271901661845
nyj,2,-0.00012412812285622632
migrant,2,-0.00011760271901661845
intensively,2,-0.00011760271901661845
tragic,2,-0.00011760271901661845
devastate,2,-0.00011760271901661845
uprise,2,-0.00011760271901661845
vypusk,2,-0.00012412812285622632
processy,2,-0.00011760271901661845
wiesbaden,2,-0.00011760271901661845
converb,2,-0.00011760271901661845
zdv,2,-0.00011760271901661845
cdimarco,2,-0.00011760271901661845
citko,2,-0.00012412812285622632
copulum,2,-0.00011760271901661845
savery,2,-0.00012412812285622632
schizophrenic,2,-0.00012412812285622632
dziwirek,2,-0.00011760271901661845
lillian,2,-0.00011760271901661845
melame,2,-0.00011760271901661845
mooney,2,-0.00011760271901661845
pustejovksy,2,-0.00011760271901661845
ramshaw,2,-0.00011760271901661845
adwait,2,-0.00011760271901661845
rathnaparkhus,2,-0.00011760271901661845
riloff,2,-0.00011760271901661845
vasili,2,-0.00011760271901661845
hatzivassiloglou,2,-0.00011760271901661845
lafferty,2,-0.00011760271901661845
neb,2,-0.00011760271901661845
horacek,2,-0.00011760271901661845
oberlander,2,-0.00011760271901661845
ehud,2,-0.00011760271901661845
dummy,2,-0.00011760271901661845
eir,2,-0.00011760271901661845
montse,2,-0.00011760271901661845
antrim,2,-0.00011760271901661845
redouane,2,-0.00011760271901661845
terrine,2,-0.00012412812285622632
bishophill,2,-0.00012412812285622632
prebook,2,-0.00012412812285622632
mundial,2,-0.00011760271901661845
twlt,2,-0.00012412812285622632
wellformedness,2,-0.00012412812285622632
paff,2,-0.00011760271901661845
spuiboulevard,2,-0.00011760271901661845
vanwijnen,2,-0.00011760271901661845
kurylowicz,2,-0.00011760271901661845
lueb,2,-0.00012412812285622632
lube,2,-0.00012412812285622632
apocryphal,2,-0.00011760271901661845
leeb,2,-0.00012412812285622632
dread,2,-0.00011760271901661845
olorenshaw,2,-0.00011760271901661845
pharmaceutical,2,-0.00012412812285622632
sweat,2,0.00032795465504531496
pdcid,2,0.0007713101675806966
regeneration,2,0.0007713101675806966
rn,2,0.00032795465504531496
reus,2,-0.00011760271901661845
deployable,2,-0.00011760271901661845
interactively,2,-0.00011760271901661845
segonde,2,-0.00011760271901661845
dammers,2,-0.00011760271901661845
gvttingen,2,-0.00011760271901661845
kdammer,2,-0.00011760271901661845
gustav,2,-0.00011760271901661845
willemyn,2,-0.00011760271901661845
empiricism,2,-0.00011760271901661845
redeemable,2,0.0016743046767376812
unclaim,2,0.0016743046767376812
nsteven,2,-0.00012412812285622632
torus,2,-0.00012412812285622632
utaus,2,-0.00012412812285622632
odoru,2,-0.00012412812285622632
shukufuku,2,-0.00012412812285622632
kioku,2,-0.00012412812285622632
idaite,2,-0.00012412812285622632
meguru,2,-0.00012412812285622632
rasen,2,-0.00012412812285622632
katachus,2,-0.00012412812285622632
hadoo,2,-0.00012412812285622632
tsutaeru,2,-0.00012412812285622632
eien,2,-0.00012412812285622632
yorokobus,2,-0.00012412812285622632
ima,2,-0.00012412812285622632
saamus,2,-0.00011760271901661845
chou,2,-0.00011760271901661845
spiral,2,-0.00011760271901661845
mam,2,-0.00011760271901661845
apostroph,2,-0.00011760271901661845
apostrophise,2,-0.00011760271901661845
superficial,2,-0.00011760271901661845
hekk,2,-0.00011760271901661845
vindga,2,-0.00011760271901661845
naetr,2,-0.00011760271901661845
allar,2,-0.00011760271901661845
geirus,2,-0.00011760271901661845
undadhr,2,-0.00011760271901661845
theim,2,-0.00011760271901661845
mangus,2,-0.00011760271901661845
hver,2,-0.00011760271901661845
rotum,2,-0.00011760271901661845
havamal,2,-0.00011760271901661845
ploch,2,-0.00011760271901661845
telaviv,2,-0.00011760271901661845
ndsoft,2,-0.00011760271901661845
unibo,2,-0.00011760271901661845
haimann,2,-0.00012412812285622632
hsuan,2,-0.00012412812285622632
hcchen,2,-0.00012412812285622632
gretal,2,-0.00012412812285622632
keywords,2,-0.00011760271901661845
pepper,2,0.00032795465504531496
tarau,2,-0.00012412812285622632
globes,2,0.0007713101675806966
spiers,2,0.0007713101675806966
rocket,2,0.0016743046767376812
exec,2,0.0016743046767376812
obido,2,0.0016743046767376812
elonex,2,0.0016743046767376812
untitle,2,-0.00012412812285622632
objectivist,2,-0.00012412812285622632
kuchida,2,-0.00012412812285622632
pilsen,2,-0.00011760271901661845
intertwine,2,-0.00011760271901661845
assistive,2,-0.00011760271901661845
ferencz,2,-0.00011760271901661845
hermansky,2,-0.00011760271901661845
hynek,2,-0.00011760271901661845
pavesic,2,-0.00011760271901661845
nikolum,2,-0.00011760271901661845
schukat,2,-0.00011760271901661845
talamazzinus,2,-0.00011760271901661845
bartek,2,-0.00011760271901661845
ludek,2,-0.00011760271901661845
batusek,2,-0.00011760271901661845
smrz,2,-0.00011760271901661845
staudek,2,-0.00011760271901661845
zackova,2,-0.00011760271901661845
zizka,2,-0.00011760271901661845
botanicka,2,-0.00011760271901661845
myslivna,2,-0.00011760271901661845
jog,2,-0.00011760271901661845
moravium,2,-0.00011760271901661845
spilberk,2,-0.00011760271901661845
veverus,2,-0.00011760271901661845
augustine,2,-0.00011760271901661845
crypt,2,-0.00011760271901661845
margrave,2,-0.00011760271901661845
villa,2,-0.00011760271901661845
tugendhadt,2,-0.00011760271901661845
rohe,2,-0.00011760271901661845
punkva,2,-0.00011760271901661845
napoleon,2,-0.00011760271901661845
slavkov,2,-0.00011760271901661845
pernstejn,2,-0.00011760271901661845
bratislava,2,-0.00011760271901661845
morikawa,2,-0.00011760271901661845
starter,2,0.0016743046767376812
vient,2,-0.00011760271901661845
paraitre,2,-0.00011760271901661845
europeenne,2,-0.00011760271901661845
natalja,2,-0.00011760271901661845
troubetzkoy,2,-0.00012412812285622632
russ,2,-0.00011760271901661845
bori,2,-0.00011760271901661845
plungian,2,-0.00011760271901661845
votre,2,-0.00011760271901661845
directement,2,-0.00011760271901661845
kellogg,2,-0.00012412812285622632
neurobiology,2,-0.00011760271901661845
padden,2,-0.00012412812285622632
wallin,2,-0.00012412812285622632
millington,2,-0.00012412812285622632
geest,2,-0.00012412812285622632
valentines,2,0.0007713101675806966
awards,2,0.0007713101675806966
lamium,2,-0.00011760271901661845
belguith,2,-0.00011760271901661845
rooth,2,-0.00011760271901661845
inuus,2,-0.00011760271901661845
jurafsky,2,-0.00011760271901661845
schauble,2,-0.00011760271901661845
weatherly,2,-0.00011760271901661845
boca,2,0.00032795465504531496
raton,2,0.00032795465504531496
ujung,2,-0.00012412812285622632
pandang,2,-0.00012412812285622632
kebangsaan,2,-0.00012412812285622632
abdul,2,-0.00011760271901661845
athanasiadou,2,-0.00012412812285622632
elzbieta,2,-0.00012412812285622632
tabakowska,2,-0.00012412812285622632
conceptualisation,2,-0.00011760271901661845
xxii,2,-0.00011760271901661845
pluralism,2,-0.00011760271901661845
zoltan,2,-0.00011760271901661845
kovecse,2,-0.00011760271901661845
milojevic,2,-0.00011760271901661845
bulevar,2,-0.00011760271901661845
avnoja,2,-0.00011760271901661845
beograd,2,-0.00011760271901661845
yugoslavija,2,-0.00011760271901661845
twd,2,-0.00012412812285622632
haut,2,-0.00011760271901661845
siswatus,2,-0.00011760271901661845
pawlak,2,-0.00011760271901661845
horty,2,-0.00011760271901661845
parikh,2,-0.00011760271901661845
neurotec,2,-0.00011760271901661845
hochtechnologie,2,-0.00011760271901661845
compulog,2,-0.00011760271901661845
cresswell,2,-0.00011760271901661845
moss,2,-0.00011760271901661845
customary,2,-0.00011760271901661845
mura,2,-0.00012412812285622632
talence,2,-0.00012412812285622632
pst,2,0.0016743046767376812
ccrew,2,0.0007713101675806966
dybkjaer,2,-0.00011760271901661845
infrastucture,2,-0.00011760271901661845
coorganize,2,-0.00011760271901661845
lamberterie,2,-0.00011760271901661845
rajman,2,-0.00011760271901661845
willbe,2,-0.00011760271901661845
hoege,2,-0.00011760271901661845
municio,2,-0.00011760271901661845
brillat,2,-0.00011760271901661845
savarin,2,-0.00011760271901661845
iteration,2,-0.00011760271901661845
orthographical,2,-0.00011760271901661845
ribbit,2,-0.00012412812285622632
includes,2,0.00032795465504531496
karus,2,-0.00011760271901661845
madelaine,2,-0.00011760271901661845
plauche,2,-0.00011760271901661845
condit,2,-0.00011760271901661845
krysium,2,-0.00012412812285622632
nikola,2,-0.00011760271901661845
rafel,2,-0.00011760271901661845
tore,2,-0.00011760271901661845
nesset,2,-0.00011760271901661845
thursrday,2,-0.00012412812285622632
biarritz,2,-0.00012412812285622632
zarautz,2,-0.00011760271901661845
gipuzkoa,2,-0.00012412812285622632
dom,2,-0.00011760271901661845
creo,2,-0.00012412812285622632
estimado,2,-0.00012412812285622632
vario,2,-0.00011760271901661845
recuento,2,-0.00011760271901661845
publicar,2,-0.00012412812285622632
millone,2,-0.00011760271901661845
actualmente,2,-0.00011760271901661845
colmex,2,-0.00011760271901661845
poder,2,-0.00011760271901661845
ej,2,-0.00011760271901661845
futuro,2,-0.00011760271901661845
fecha,2,-0.00011760271901661845
cpd,2,-0.00011760271901661845
uniovus,2,-0.00011760271901661845
ud,2,-0.00012412812285622632
sustantivo,2,-0.00011760271901661845
eddington,2,-0.00011760271901661845
peninsular,2,-0.00011760271901661845
freq,2,-0.00012412812285622632
sacada,2,-0.00012412812285622632
wsj,2,-0.00012412812285622632
haya,2,-0.00012412812285622632
eds,2,-0.00012412812285622632
metagram,2,-0.00012412812285622632
libeller,2,-0.00012412812285622632
monsieur,2,-0.00011760271901661845
adresser,2,-0.00011760271901661845
prereservation,2,-0.00012412812285622632
attendus,2,-0.00011760271901661845
confronter,2,-0.00011760271901661845
xxe,2,-0.00012412812285622632
bilan,2,-0.00012412812285622632
adequation,2,-0.00011760271901661845
coherente,2,-0.00012412812285622632
axe,2,-0.00011760271901661845
connex,2,-0.00011760271901661845
suivy,2,-0.00011760271901661845
accompagnee,2,-0.00011760271901661845
ahlqvist,2,-0.00011760271901661845
galway,2,-0.00011760271901661845
gand,2,-0.00011760271901661845
antoniadi,2,-0.00012412812285622632
boe,2,-0.00011760271901661845
fournier,2,-0.00011760271901661845
furno,2,-0.00011760271901661845
grossmann,2,-0.00011760271901661845
rappel,2,-0.00012412812285622632
reserver,2,-0.00012412812285622632
removepage,2,0.0016743046767376812
ware,2,0.00032795465504531496
hayo,2,-0.00012412812285622632
senseus,2,-0.00012412812285622632
amazonian,2,-0.00011760271901661845
vivre,2,-0.00011760271901661845
derrida,2,-0.00011760271901661845
elitism,2,-0.00011760271901661845
prison,2,-0.00011760271901661845
apparatus,2,-0.00011760271901661845
alarm,2,-0.00011760271901661845
authoritarian,2,-0.00011760271901661845
shravan,2,-0.00011760271901661845
efate,2,-0.00012412812285622632
outlier,2,-0.00011760271901661845
fabian,2,-0.00012412812285622632
huon,2,-0.00012412812285622632
ina,2,-0.00012412812285622632
fauna,2,-0.00011760271901661845
intitute,2,-0.00011760271901661845
cincinnatus,2,-0.00011760271901661845
sauzet,2,-0.00012412812285622632
elsa,2,-0.00011760271901661845
haike,2,-0.00011760271901661845
liberte,2,-0.00012412812285622632
eton,2,-0.00011760271901661845
ryck,2,-0.00011760271901661845
pasteur,2,-0.00011760271901661845
dn,2,-0.00011760271901661845
